node,degree,degree_centrality,closeness_centrality,betweness_centrality,eigenvector_centrality,clustering
1323,77,1.91E-02,1.34E-01,1.05E-05,9.59E-15,6.15E-01
1324,40,9.91E-03,9.66E-03,1.65E-05,2.70E-15,6.83E-01
1325,18,4.46E-03,9.11E-02,4.94E-05,2.25E-17,6.60E-01
1326,2,4.95E-04,0,0,7.74E-18,1.00E+00
1327,49,1.21E-02,1.69E-01,8.13E-04,3.49E-15,3.33E-01
1328,20,4.95E-03,9.09E-02,2.47E-05,4.10E-17,6.37E-01
1329,136,3.37E-02,1.52E-01,2.34E-03,2.18E-14,4.95E-01
1330,122,3.02E-02,1.23E-01,7.01E-05,1.87E-14,5.52E-01
1331,146,3.62E-02,1.36E-01,1.51E-04,3.22E-14,5.11E-01
1332,42,1.04E-02,8.35E-02,3.98E-05,5.23E-15,5.35E-01
1333,33,8.17E-03,8.59E-02,1.17E-04,2.91E-16,8.43E-01
1334,100,2.48E-02,1.53E-01,4.41E-03,1.69E-14,4.45E-01
1335,128,3.17E-02,1.35E-01,9.22E-05,2.90E-14,6.11E-01
1336,55,1.36E-02,1.17E-01,2.65E-06,1.39E-14,7.43E-01
1337,36,8.92E-03,1.31E-01,2.65E-04,1.08E-15,2.41E-01
1338,68,1.68E-02,9.21E-02,1.62E-03,3.32E-15,3.56E-01
1339,100,2.48E-02,1.21E-01,1.63E-04,1.92E-14,6.13E-01
1340,63,1.56E-02,1.30E-01,6.83E-06,7.57E-15,6.94E-01
1341,123,3.05E-02,1.34E-01,4.58E-05,3.58E-14,5.72E-01
1342,10,2.48E-03,6.07E-02,7.74E-06,1.51E-16,6.22E-01
1343,37,9.16E-03,9.47E-02,1.00E-03,4.08E-15,3.29E-01
1344,91,2.25E-02,1.31E-01,5.99E-05,9.94E-15,6.24E-01
1345,97,2.40E-02,7.54E-02,9.59E-04,1.71E-14,5.04E-01
1346,5,1.24E-03,5.78E-02,0,6.62E-18,1.00E+00
1347,74,1.83E-02,1.85E-02,6.00E-05,1.66E-14,5.44E-01
1348,37,9.16E-03,1.78E-02,1.80E-05,1.60E-15,5.69E-01
1349,42,1.04E-02,8.32E-02,1.24E-04,5.27E-15,5.42E-01
1350,33,8.17E-03,8.67E-02,2.33E-03,9.07E-15,5.78E-01
1351,67,1.66E-02,1.20E-01,4.84E-06,2.13E-14,7.48E-01
1352,234,5.79E-02,1.51E-01,1.52E-03,8.08E-14,4.12E-01
1353,3,7.43E-04,7.95E-02,8.06E-05,6.28E-20,6.67E-01
1354,5,1.24E-03,1.41E-02,5.90E-07,2.06E-18,6.00E-01
1355,37,9.16E-03,7.57E-02,1.23E-05,2.65E-15,6.28E-01
1356,20,4.95E-03,5.61E-02,2.11E-05,1.98E-16,5.53E-01
1357,31,7.68E-03,9.53E-02,1.05E-03,4.33E-15,3.66E-01
1358,77,1.91E-02,9.03E-02,5.96E-04,1.16E-14,4.25E-01
1359,84,2.08E-02,1.19E-01,2.75E-05,2.28E-14,5.48E-01
1360,37,9.16E-03,1.03E-01,2.75E-04,2.28E-16,4.32E-01
1361,137,3.39E-02,1.51E-01,1.06E-03,5.87E-14,4.53E-01
1362,3,7.43E-04,1.38E-02,0,1.78E-16,1.00E+00
1363,21,5.20E-03,8.57E-02,3.24E-05,1.41E-16,8.71E-01
1364,12,2.97E-03,9.24E-02,1.26E-05,1.05E-15,7.42E-01
1365,42,1.04E-02,1.13E-01,1.49E-06,8.74E-15,6.49E-01
1366,66,1.63E-02,8.94E-02,1.37E-03,4.09E-15,3.53E-01
1367,166,4.11E-02,1.32E-01,1.62E-04,6.93E-14,5.04E-01
1368,10,2.48E-03,2.48E-04,1.23E-07,2.51E-17,8.44E-01
1369,53,1.31E-02,1.61E-01,8.66E-04,2.62E-14,2.90E-01
1370,112,2.77E-02,1.31E-01,5.48E-05,4.49E-14,6.28E-01
1371,37,9.16E-03,1.05E-01,1.93E-03,8.93E-16,5.81E-01
1372,7,1.73E-03,8.21E-03,0,1.80E-16,1.00E+00
1373,73,1.81E-02,1.97E-02,2.33E-04,1.11E-14,4.52E-01
1374,42,1.04E-02,5.23E-02,3.58E-05,9.46E-15,6.18E-01
1375,74,1.83E-02,1.15E-01,7.27E-06,3.91E-14,6.51E-01
1376,182,4.51E-02,1.69E-01,4.52E-03,9.50E-14,4.85E-01
1377,190,4.71E-02,1.20E-01,2.44E-04,1.16E-13,4.54E-01
1378,32,7.92E-03,2.59E-02,4.95E-06,5.29E-16,8.55E-01
1379,51,1.26E-02,1.67E-02,1.60E-06,1.66E-14,7.80E-01
1380,85,2.11E-02,1.17E-01,9.67E-06,6.28E-14,6.70E-01
1381,27,6.69E-03,1.05E-02,3.55E-07,1.17E-14,8.32E-01
1382,41,1.02E-02,9.58E-03,2.96E-06,8.55E-15,8.40E-01
1383,4,9.91E-04,4.92E-03,0,1.07E-18,1.00E+00
1384,12,2.97E-03,1.13E-01,2.43E-04,8.60E-16,3.94E-01
1385,15,3.71E-03,5.33E-02,1.45E-05,5.25E-16,3.81E-01
1386,1,2.48E-04,0,0,7.66E-19,0
1387,9,2.23E-03,3.57E-02,8.12E-05,5.65E-18,5.00E-01
1388,84,2.08E-02,1.17E-01,1.17E-05,8.18E-14,5.81E-01
1389,46,1.14E-02,1.15E-01,3.42E-06,4.00E-14,7.48E-01
1390,193,4.78E-02,1.32E-01,5.54E-04,1.41E-13,4.75E-01
1391,175,4.33E-02,1.18E-01,1.03E-04,2.09E-13,4.73E-01
1392,37,9.16E-03,1.46E-02,7.61E-06,1.23E-14,6.88E-01
1393,53,1.31E-02,1.15E-01,9.97E-04,6.28E-14,5.01E-01
1394,2,4.95E-04,0,0,-1.84E-19,1.00E+00
1395,2,4.95E-04,3.30E-04,0,2.21E-18,1.00E+00
1396,54,1.34E-02,9.17E-03,4.41E-06,1.21E-14,7.40E-01
1397,16,3.96E-03,1.04E-01,9.61E-04,4.05E-15,6.25E-01
1398,44,1.09E-02,1.27E-01,4.13E-06,1.99E-14,5.88E-01
1399,178,4.41E-02,1.19E-01,3.97E-04,2.42E-13,5.08E-01
1400,22,5.45E-03,5.21E-02,3.00E-06,7.18E-15,6.62E-01
1401,12,2.97E-03,8.73E-02,1.48E-04,6.58E-15,7.88E-01
1402,74,1.83E-02,1.10E-01,4.95E-06,1.69E-13,6.25E-01
1403,9,2.23E-03,4.34E-02,0,1.24E-17,1.00E+00
1404,50,1.24E-02,1.63E-02,1.06E-05,2.01E-14,6.97E-01
1405,50,1.24E-02,1.54E-01,1.01E-02,3.02E-14,2.88E-01
1406,31,7.68E-03,8.64E-03,6.74E-06,2.44E-15,7.48E-01
1407,37,9.16E-03,9.47E-02,2.91E-05,2.20E-14,5.51E-01
1408,34,8.42E-03,5.46E-02,4.20E-05,3.55E-15,3.85E-01
1409,106,2.63E-02,1.30E-01,1.82E-03,1.37E-13,4.66E-01
1410,21,5.20E-03,9.01E-02,7.81E-06,8.27E-17,6.90E-01
1411,10,2.48E-03,1.34E-01,5.18E-06,1.08E-17,6.67E-01
1412,22,5.45E-03,4.88E-02,1.75E-05,1.31E-15,4.24E-01
1413,60,1.49E-02,1.49E-02,7.00E-06,2.23E-14,6.14E-01
1414,8,1.98E-03,6.62E-03,0,4.85E-15,9.64E-01
1415,30,7.43E-03,1.71E-02,1.89E-05,9.68E-16,5.63E-01
1416,111,2.75E-02,1.24E-01,1.05E-04,1.66E-13,6.04E-01
1417,5,1.24E-03,5.75E-02,1.03E-03,1.31E-15,7.00E-01
1418,21,5.20E-03,1.74E-02,2.40E-05,1.55E-15,4.52E-01
1419,24,5.94E-03,1.48E-01,1.81E-04,3.03E-17,2.36E-01
1420,148,3.67E-02,1.15E-01,4.60E-04,2.69E-13,4.97E-01
1421,24,5.94E-03,8.98E-02,2.52E-05,9.04E-17,6.01E-01
1422,14,3.47E-03,5.22E-02,5.89E-05,5.01E-14,4.84E-01
1423,61,1.51E-02,1.64E-02,5.50E-05,2.04E-14,5.84E-01
1424,19,4.71E-03,3.19E-03,1.32E-04,3.61E-15,6.37E-01
1425,34,8.42E-03,1.23E-02,5.52E-05,5.74E-15,3.69E-01
1426,64,1.58E-02,1.66E-02,1.73E-05,3.07E-14,6.25E-01
1427,66,1.63E-02,8.80E-02,1.20E-03,1.30E-14,3.36E-01
1428,29,7.18E-03,1.59E-02,1.46E-05,1.53E-15,4.93E-01
1429,38,9.41E-03,5.41E-02,4.39E-04,6.37E-15,4.18E-01
1430,2,4.95E-04,1.30E-03,0,5.01E-18,1.00E+00
1431,220,5.45E-02,1.26E-01,1.14E-03,4.22E-13,4.33E-01
1432,55,1.36E-02,1.00E-02,6.44E-06,2.45E-14,6.20E-01
1433,23,5.70E-03,9.05E-02,7.40E-06,1.03E-16,6.88E-01
1434,15,3.71E-03,1.31E-01,1.77E-04,7.62E-14,5.71E-01
1435,56,1.39E-02,1.03E-01,5.41E-03,3.81E-14,3.21E-01
1436,30,7.43E-03,7.81E-02,3.13E-04,4.01E-15,3.08E-01
1437,56,1.39E-02,9.62E-02,7.18E-05,8.95E-14,5.03E-01
1438,34,8.42E-03,9.36E-03,3.83E-07,2.74E-14,8.16E-01
1439,21,5.20E-03,1.06E-01,1.30E-08,9.64E-14,9.43E-01
1440,28,6.93E-03,9.89E-02,8.43E-05,2.91E-14,3.65E-01
1441,16,3.96E-03,1.08E-01,2.65E-04,9.01E-14,6.17E-01
1442,5,1.24E-03,9.64E-02,3.21E-05,1.08E-18,8.00E-01
1443,9,2.23E-03,5.35E-02,6.18E-07,2.12E-16,8.33E-01
1444,32,7.92E-03,9.11E-02,4.62E-04,3.50E-14,4.96E-01
1445,9,2.23E-03,1.26E-01,2.85E-04,1.41E-18,5.28E-01
1446,36,8.92E-03,1.13E-02,1.89E-05,8.82E-15,5.68E-01
1447,142,3.52E-02,1.11E-01,8.34E-05,3.87E-13,4.97E-01
1448,52,1.29E-02,1.90E-02,1.67E-04,3.21E-14,6.38E-01
1449,90,2.23E-02,1.22E-01,5.21E-05,1.95E-13,5.71E-01
1450,23,5.70E-03,1.46E-01,1.66E-04,1.26E-17,3.20E-01
1451,31,7.68E-03,9.75E-03,5.40E-05,8.67E-15,7.59E-01
1452,34,8.42E-03,2.59E-02,2.03E-05,5.10E-16,7.88E-01
1453,28,6.93E-03,6.16E-02,5.35E-04,4.74E-15,3.89E-01
1454,52,1.29E-02,9.08E-03,8.78E-06,1.40E-14,6.70E-01
1455,5,1.24E-03,5.71E-02,0,6.60E-18,1.00E+00
1456,132,3.27E-02,1.22E-01,1.49E-04,4.58E-13,5.60E-01
1457,62,1.54E-02,1.08E-01,1.27E-05,3.71E-13,7.37E-01
1458,33,8.17E-03,1.33E-01,1.87E-04,1.47E-13,4.17E-01
1459,102,2.53E-02,1.23E-02,7.34E-05,5.71E-14,4.57E-01
1460,46,1.14E-02,1.36E-01,4.46E-04,4.59E-14,4.58E-01
1461,8,1.98E-03,1.12E-01,2.58E-06,4.75E-15,6.43E-01
1462,84,2.08E-02,1.09E-02,1.14E-05,6.98E-14,5.96E-01
1463,10,2.48E-03,9.92E-03,4.63E-06,7.22E-14,7.33E-01
1464,26,6.44E-03,5.22E-02,8.21E-06,7.77E-15,5.97E-01
1465,108,2.67E-02,1.46E-01,1.16E-03,1.07E-14,5.53E-01
1466,1,2.48E-04,0,0,-4.40E-21,0
1467,124,3.07E-02,1.22E-01,1.52E-03,4.30E-13,5.36E-01
1468,31,7.68E-03,2.50E-02,4.23E-06,6.07E-16,8.60E-01
1469,57,1.41E-02,1.76E-02,1.62E-04,5.14E-15,3.68E-01
1470,71,1.76E-02,1.20E-01,1.10E-04,2.92E-13,5.65E-01
1471,169,4.19E-02,1.22E-01,5.57E-04,5.93E-13,4.85E-01
1472,90,2.23E-02,2.02E-02,4.11E-04,2.00E-14,3.04E-01
1473,54,1.34E-02,6.68E-02,7.61E-04,6.42E-14,2.58E-01
1474,4,9.91E-04,2.48E-04,2.04E-08,1.51E-18,8.33E-01
1475,72,1.78E-02,1.19E-02,6.66E-05,7.00E-14,5.14E-01
1476,5,1.24E-03,7.09E-02,6.53E-07,-1.14E-18,7.00E-01
1477,9,2.23E-03,1.13E-01,1.54E-05,6.41E-18,3.89E-01
1478,17,4.21E-03,1.03E-02,2.17E-05,2.13E-15,6.99E-01
1479,84,2.08E-02,9.84E-03,2.25E-05,8.88E-14,5.51E-01
1480,93,2.30E-02,1.35E-01,3.17E-03,4.94E-13,4.44E-01
1481,17,4.21E-03,1.31E-02,7.49E-06,3.05E-15,5.59E-01
1482,49,1.21E-02,1.76E-02,2.43E-05,8.72E-15,4.65E-01
1483,96,2.38E-02,9.64E-02,8.87E-05,5.72E-13,5.40E-01
1484,22,5.45E-03,5.72E-02,1.05E-06,2.44E-14,5.84E-01
1485,47,1.16E-02,1.18E-01,9.50E-05,1.52E-13,5.66E-01
1486,5,1.24E-03,0,0,1.72E-17,1.00E+00
1487,63,1.56E-02,6.00E-02,1.14E-03,5.88E-14,2.81E-01
1488,135,3.34E-02,1.08E-01,5.09E-05,9.31E-13,5.25E-01
1489,22,5.45E-03,1.03E-02,5.17E-06,1.31E-14,7.84E-01
1490,9,2.23E-03,6.19E-03,1.35E-07,2.78E-15,9.44E-01
1491,125,3.10E-02,1.09E-01,5.06E-05,6.23E-13,6.19E-01
1492,13,3.22E-03,1.17E-02,2.41E-05,1.30E-14,5.00E-01
1493,26,6.44E-03,2.86E-03,6.95E-08,5.29E-16,9.26E-01
1494,26,6.44E-03,9.09E-02,7.17E-05,1.27E-16,6.18E-01
1495,67,1.66E-02,9.70E-03,2.96E-05,4.37E-14,5.29E-01
1496,48,1.19E-02,1.95E-02,8.71E-05,1.02E-14,4.45E-01
1497,29,7.18E-03,5.68E-02,1.36E-04,3.58E-14,4.09E-01
1498,6,1.49E-03,6.91E-02,3.21E-06,1.03E-13,6.67E-01
1499,12,2.97E-03,5.39E-02,2.30E-04,1.30E-17,6.67E-01
1500,29,7.18E-03,1.59E-02,2.43E-05,1.24E-14,5.34E-01
1501,18,4.46E-03,8.61E-02,1.09E-04,1.41E-13,4.44E-01
1502,70,1.73E-02,1.07E-02,1.51E-04,8.53E-14,4.39E-01
1503,28,6.93E-03,5.64E-03,1.60E-06,2.61E-14,6.30E-01
1504,58,1.44E-02,1.65E-02,2.51E-05,1.50E-14,4.34E-01
1505,59,1.46E-02,1.50E-01,2.23E-03,1.40E-14,1.20E-01
1506,8,1.98E-03,6.65E-03,6.77E-08,9.26E-16,9.29E-01
1507,37,9.16E-03,8.42E-03,6.85E-06,1.10E-14,5.27E-01
1508,33,8.17E-03,5.62E-03,1.95E-06,1.91E-14,8.39E-01
1509,131,3.24E-02,1.20E-01,8.58E-04,7.33E-13,5.20E-01
1510,4,9.91E-04,2.30E-03,0,-1.41E-18,8.33E-01
1511,30,7.43E-03,1.13E-01,1.75E-03,1.25E-16,5.66E-01
1512,34,8.42E-03,6.99E-03,6.69E-06,1.07E-14,5.67E-01
1513,52,1.29E-02,1.05E-01,4.77E-04,3.65E-13,4.47E-01
1514,35,8.67E-03,7.08E-03,1.06E-05,8.86E-15,6.20E-01
1515,69,1.71E-02,1.01E-02,6.95E-05,8.42E-14,4.88E-01
1516,159,3.94E-02,1.08E-01,2.34E-04,1.10E-12,5.82E-01
1517,36,8.92E-03,6.41E-02,1.02E-06,3.92E-13,6.73E-01
1518,14,3.47E-03,6.90E-02,1.81E-05,8.26E-16,3.63E-01
1519,33,8.17E-03,1.18E-01,1.20E-03,5.77E-14,4.09E-01
1520,117,2.90E-02,1.07E-01,7.45E-05,7.37E-13,5.41E-01
1521,6,1.49E-03,7.02E-02,0,4.57E-16,1.00E+00
1522,156,3.86E-02,1.19E-01,1.29E-03,1.01E-12,4.94E-01
1523,69,1.71E-02,1.11E-01,2.27E-03,2.70E-13,4.42E-01
1524,41,1.02E-02,8.53E-02,1.34E-06,1.67E-13,6.90E-01
1525,57,1.41E-02,1.88E-02,2.11E-04,4.10E-14,4.11E-01
1526,22,5.45E-03,1.04E-02,2.36E-05,6.97E-15,4.94E-01
1527,12,2.97E-03,7.18E-02,1.41E-03,3.54E-14,3.79E-01
1528,70,1.73E-02,1.03E-01,2.52E-04,5.80E-13,5.15E-01
1529,42,1.04E-02,1.79E-02,1.52E-04,1.60E-14,2.81E-01
1530,105,2.60E-02,1.04E-01,4.99E-06,1.23E-12,6.62E-01
1531,22,5.45E-03,5.59E-02,1.81E-04,1.28E-14,2.29E-01
1532,39,9.66E-03,5.98E-02,9.07E-07,4.34E-13,7.29E-01
1533,35,8.67E-03,3.02E-02,3.12E-04,8.64E-16,7.48E-01
1534,33,8.17E-03,1.68E-01,2.87E-03,2.82E-15,2.35E-01
1535,64,1.58E-02,1.05E-01,1.57E-04,5.72E-13,6.03E-01
1536,82,2.03E-02,1.38E-02,5.43E-04,5.67E-14,2.63E-01
1537,19,4.71E-03,6.87E-02,1.73E-04,1.27E-13,2.69E-01
1538,72,1.78E-02,1.04E-01,1.44E-05,4.51E-13,5.58E-01
1539,79,1.96E-02,1.06E-01,2.14E-03,8.97E-13,6.28E-01
1540,69,1.71E-02,1.06E-01,3.33E-03,4.87E-13,3.34E-01
1541,33,8.17E-03,6.41E-03,1.46E-05,2.18E-14,5.78E-01
1542,55,1.36E-02,5.88E-02,3.93E-06,5.80E-13,7.19E-01
1543,33,8.17E-03,7.55E-03,1.65E-05,2.26E-14,5.25E-01
1544,15,3.71E-03,9.62E-02,1.45E-05,1.13E-13,5.81E-01
1545,43,1.06E-02,8.65E-03,1.16E-04,3.60E-14,2.93E-01
1546,3,7.43E-04,2.48E-04,0,3.89E-18,1.00E+00
1547,122,3.02E-02,1.04E-01,1.25E-05,1.23E-12,6.18E-01
1548,38,9.41E-03,3.02E-03,7.50E-05,1.98E-15,6.98E-01
1549,49,1.21E-02,1.03E-02,3.37E-04,1.80E-14,3.04E-01
1550,38,9.41E-03,8.05E-03,9.30E-07,4.20E-14,7.82E-01
1551,171,4.23E-02,1.05E-01,1.30E-04,2.10E-12,4.88E-01
1552,7,1.73E-03,7.05E-02,2.67E-04,2.54E-15,4.29E-01
1553,37,9.16E-03,1.04E-01,1.10E-03,2.73E-13,3.39E-01
1554,160,3.96E-02,1.05E-01,3.03E-04,2.38E-12,5.08E-01
1555,35,8.67E-03,1.10E-01,2.54E-03,4.94E-14,4.54E-01
1556,25,6.19E-03,5.72E-02,5.88E-05,6.63E-13,7.90E-01
1557,151,3.74E-02,1.05E-01,4.22E-04,2.15E-12,5.05E-01
1558,2,4.95E-04,3.30E-04,0,2.64E-18,1.00E+00
1559,186,4.61E-02,1.17E-01,4.10E-03,3.86E-12,4.85E-01
1560,1,2.48E-04,0,0,-8.04E-19,0
1561,25,6.19E-03,1.25E-01,4.75E-03,8.21E-13,3.13E-01
1562,10,2.48E-03,8.81E-04,9.38E-06,1.58E-16,5.11E-01
1563,112,2.77E-02,6.65E-02,3.83E-05,2.77E-12,5.55E-01
1564,16,3.96E-03,1.09E-01,1.54E-04,1.27E-13,6.17E-01
1565,44,1.09E-02,8.19E-03,8.27E-05,1.71E-14,5.33E-01
1566,20,4.95E-03,1.08E-02,6.05E-05,1.18E-14,4.68E-01
1567,33,8.17E-03,2.96E-02,1.37E-04,3.24E-14,5.38E-01
1568,29,7.18E-03,2.53E-03,1.29E-06,1.30E-15,9.24E-01
1569,48,1.19E-02,1.57E-02,4.85E-04,1.40E-13,3.23E-01
1570,124,3.07E-02,7.11E-02,2.36E-04,3.25E-12,4.96E-01
1571,60,1.49E-02,8.31E-02,1.21E-04,5.08E-13,5.10E-01
1572,43,1.06E-02,5.46E-02,8.24E-07,2.90E-13,7.40E-01
1573,89,2.20E-02,8.53E-03,8.75E-05,1.60E-13,4.93E-01
1574,67,1.66E-02,7.85E-03,2.71E-04,6.87E-14,3.84E-01
1575,20,4.95E-03,8.07E-03,4.44E-05,8.12E-15,4.37E-01
1576,66,1.63E-02,7.20E-03,5.30E-06,1.25E-13,6.57E-01
1577,170,4.21E-02,1.67E-01,2.85E-03,1.59E-14,4.88E-01
1578,36,8.92E-03,5.72E-03,5.51E-06,1.14E-13,6.79E-01
1579,5,1.24E-03,0,0,5.82E-14,9.00E-01
1580,83,2.06E-02,6.44E-02,2.72E-05,2.73E-12,6.02E-01
1581,1,2.48E-04,0,0,-1.71E-18,0
1582,41,1.02E-02,5.80E-03,7.15E-06,2.72E-14,8.00E-01
1583,97,2.40E-02,8.59E-03,6.24E-05,1.68E-13,4.85E-01
1584,211,5.23E-02,7.17E-02,2.45E-03,5.77E-12,4.16E-01
1585,20,4.95E-03,1.23E-01,4.38E-04,1.51E-13,4.53E-01
1586,3,7.43E-04,0,0,5.75E-19,1.00E+00
1587,53,1.31E-02,7.63E-03,7.04E-06,1.65E-13,6.92E-01
1588,23,5.70E-03,3.11E-02,3.05E-05,1.48E-14,6.36E-01
1589,205,5.08E-02,6.92E-02,1.13E-04,6.50E-12,4.75E-01
1590,88,2.18E-02,7.52E-02,1.34E-03,4.43E-12,4.82E-01
1591,95,2.35E-02,9.47E-03,2.24E-04,2.47E-13,3.80E-01
1592,25,6.19E-03,4.59E-03,1.69E-07,1.13E-13,8.00E-01
1593,32,7.92E-03,3.05E-02,3.53E-04,2.04E-14,3.99E-01
1594,16,3.96E-03,6.36E-03,8.27E-06,7.61E-13,3.50E-01
1595,39,9.66E-03,5.60E-03,2.79E-04,1.20E-12,6.56E-01
1596,77,1.91E-02,6.64E-03,1.44E-05,2.99E-13,6.13E-01
1597,112,2.77E-02,6.38E-02,1.34E-04,5.71E-12,6.04E-01
1598,136,3.37E-02,6.88E-02,1.68E-04,6.11E-12,5.24E-01
1599,11,2.72E-03,7.30E-03,1.23E-05,1.03E-14,5.09E-01
1600,117,2.90E-02,6.40E-02,5.31E-05,6.08E-12,5.28E-01
1601,32,7.92E-03,2.20E-03,2.57E-06,2.26E-15,8.47E-01
1602,12,2.97E-03,2.41E-03,1.98E-06,7.18E-15,5.30E-01
1603,145,3.59E-02,6.36E-02,6.72E-05,1.06E-11,5.88E-01
1604,148,3.67E-02,6.40E-02,7.84E-04,7.43E-12,4.72E-01
1605,90,2.23E-02,6.31E-02,1.32E-05,4.71E-12,6.10E-01
1606,31,7.68E-03,6.56E-03,2.03E-06,1.26E-14,6.95E-01
1607,5,1.24E-03,5.66E-04,1.67E-07,1.39E-17,6.00E-01
1608,117,2.90E-02,6.34E-02,2.50E-05,9.19E-12,5.68E-01
1609,92,2.28E-02,6.35E-02,1.34E-05,7.03E-12,5.52E-01
1610,179,4.43E-02,6.79E-02,4.83E-04,1.61E-11,4.76E-01
1611,72,1.78E-02,5.48E-03,8.27E-05,3.44E-13,5.86E-01
1612,190,4.71E-02,6.79E-02,1.06E-04,1.68E-11,4.76E-01
1613,182,4.51E-02,6.79E-02,3.16E-04,2.04E-11,4.80E-01
1614,71,1.76E-02,5.78E-02,7.85E-06,1.28E-11,5.44E-01
1615,24,5.94E-03,1.76E-03,2.34E-05,6.41E-14,6.30E-01
1616,50,1.24E-02,7.73E-03,6.89E-05,3.17E-14,5.29E-01
1617,117,2.90E-02,6.83E-02,1.52E-03,1.71E-11,5.39E-01
1618,24,5.94E-03,6.75E-02,1.09E-04,6.35E-13,4.71E-01
1619,114,2.82E-02,6.03E-02,2.12E-05,1.39E-11,5.88E-01
1620,128,3.17E-02,6.33E-02,1.15E-03,9.62E-12,3.84E-01
1621,189,4.68E-02,6.85E-02,4.84E-03,3.28E-11,4.82E-01
1622,177,4.38E-02,6.62E-02,5.48E-04,3.26E-11,4.63E-01
1623,100,2.48E-02,4.88E-02,8.49E-06,2.39E-11,6.43E-01
1624,35,8.67E-03,6.15E-03,7.48E-05,2.22E-14,5.38E-01
1625,25,6.19E-03,2.32E-03,9.62E-06,2.66E-14,7.47E-01
1626,37,9.16E-03,8.82E-02,4.13E-04,1.84E-13,3.59E-01
1627,3,7.43E-04,2.48E-04,0,3.85E-18,1.00E+00
1628,82,2.03E-02,5.58E-03,3.46E-05,4.35E-13,5.49E-01
1629,22,5.45E-03,1.62E-03,8.68E-05,1.14E-14,7.88E-01
1630,67,1.66E-02,8.14E-03,9.94E-05,1.82E-13,3.44E-01
1631,9,2.23E-03,1.48E-03,0,9.31E-15,9.72E-01
1632,79,1.96E-02,6.01E-02,3.47E-05,3.01E-11,6.14E-01
1633,23,5.70E-03,5.70E-03,4.75E-06,2.38E-14,6.05E-01
1634,38,9.41E-03,6.68E-03,5.46E-06,3.59E-14,5.15E-01
1635,34,8.42E-03,4.65E-03,1.50E-05,1.88E-13,7.20E-01
1636,77,1.91E-02,5.72E-03,1.59E-05,5.25E-13,5.85E-01
1637,99,2.45E-02,6.57E-02,3.67E-04,2.54E-11,4.98E-01
1638,34,8.42E-03,5.67E-03,3.88E-06,8.09E-14,6.97E-01
1639,78,1.93E-02,7.06E-02,1.69E-03,2.70E-11,5.06E-01
1640,8,1.98E-03,4.66E-03,7.22E-08,4.24E-18,8.57E-01
1641,14,3.47E-03,1.70E-03,4.77E-06,4.86E-17,3.52E-01
1642,28,6.93E-03,1.01E-01,3.19E-03,1.78E-14,2.06E-01
1643,100,2.48E-02,6.02E-02,3.77E-05,5.27E-11,6.40E-01
1644,69,1.71E-02,1.29E-02,1.48E-05,2.76E-11,5.69E-01
1645,56,1.39E-02,7.43E-03,3.38E-05,4.38E-14,5.08E-01
1646,18,4.46E-03,1.16E-02,1.75E-04,1.80E-12,5.03E-01
1647,50,1.24E-02,5.18E-03,1.10E-05,3.05E-13,6.70E-01
1648,25,6.19E-03,1.78E-03,3.03E-08,1.24E-15,9.10E-01
1649,35,8.67E-03,5.70E-03,1.25E-05,1.21E-13,5.93E-01
1650,21,5.20E-03,2.63E-03,1.13E-05,3.42E-14,3.48E-01
1651,4,9.91E-04,8.36E-03,0,2.91E-18,1.00E+00
1652,81,2.01E-02,1.17E-02,1.20E-05,4.50E-11,5.82E-01
1653,74,1.83E-02,1.13E-02,2.50E-06,4.47E-11,6.88E-01
1654,7,1.73E-03,7.92E-04,8.49E-07,1.81E-14,8.10E-01
1655,56,1.39E-02,4.63E-03,5.02E-06,3.69E-13,6.28E-01
1656,34,8.42E-03,1.38E-01,9.43E-03,1.67E-13,2.32E-01
1657,5,1.24E-03,4.95E-04,0,1.81E-18,1.00E+00
1658,19,4.71E-03,4.72E-03,1.42E-05,1.10E-12,4.85E-01
1659,82,2.03E-02,1.22E-02,5.86E-06,2.74E-11,6.43E-01
1660,24,5.94E-03,1.73E-03,1.67E-05,3.29E-14,5.25E-01
1661,80,1.98E-02,5.96E-03,1.29E-04,5.47E-13,4.71E-01
1662,146,3.62E-02,1.33E-02,1.66E-05,5.59E-11,5.34E-01
1663,235,5.82E-02,8.01E-02,3.94E-03,7.27E-11,4.17E-01
1664,6,1.49E-03,3.30E-04,2.45E-07,9.45E-16,6.00E-01
1665,127,3.15E-02,1.32E-02,1.64E-05,6.09E-11,5.68E-01
1666,36,8.92E-03,9.73E-02,4.50E-03,2.05E-13,2.03E-01
1667,27,6.69E-03,6.00E-03,9.70E-06,1.49E-14,4.19E-01
1668,122,3.02E-02,1.31E-02,1.36E-05,7.26E-11,6.22E-01
1669,137,3.39E-02,1.32E-02,1.42E-05,7.88E-11,5.52E-01
1670,11,2.72E-03,2.64E-02,1.68E-03,4.87E-12,2.91E-01
1671,32,7.92E-03,2.65E-03,2.90E-05,2.75E-14,3.85E-01
1672,25,6.19E-03,5.74E-03,4.09E-05,2.07E-14,5.23E-01
1673,40,9.91E-03,1.90E-03,6.07E-06,3.66E-14,5.53E-01
1674,25,6.19E-03,3.14E-02,1.33E-03,2.10E-13,2.00E-01
1675,117,2.90E-02,1.32E-02,1.55E-04,8.02E-11,5.28E-01
